description,subcategory
"Skywards details     Mrs Kothari's account is incorrect under her profile   Correct details Account EK509441796 with 19,650 miles   Mrs Kothari showed me an email from Emirates that she had enough miles to upgrade on board",Transactions
IO experience report     Mr Wilfred was met and had a pleasant in flight experience He declined to have any meals during the flight and slept from take off until top of descent He declined to have pyjamas and mattress also,IO customers
Positive feedback   Mr Podskubka informed cabin crew team to have very much enjoyed the flight experience   Mr Podskubka and his wife were offered and accepted seats 6J and K for more comfort   away from galleys and toilets   and privacy   Observed preferences: diet 7up with ice and lemon  Spanish speaker crew member,IO customers
"During boarding Mr Tang informed the crew that he was enrolled as a skywards customer by the groundstaff in shanghai and was asked to log in to emiratescom to create a password  While Mr Tang, tried to log in, and provided his skywards number: Ek 37",Transactions
Mr Guo stated the following : Its my first flight with Emirates as I was recommended to fly Emirates by some colleagues  Mr Geo stated that he joined skyward program since one month but still his password did not work for the whole flight free internet,Product Feedback
"customer is listed as miss Kha Ahmed  Customer is a actually male, Mr Kha Ahmed  Please update his profile accordingly",Transactions
SPML Update   Please ensure Ms Desai receives an AVML on every flight as there was not one loaded on this sector & it does state AVML on her Emirates Skywards profile,Product Feedback
Mr Akhtar was welcomed and escorted to his seat I introduced myself and offered assistance for the flight He said that he enjoyed his meal during the flight He thanked us for the flight He disembarked first and ground staff was waiting at the door,IO customers
upgraded from Y to J using his miles     after boarding He requested to Upgrade himself using his miles,Product Feedback
While boarding Mr Trowbridge mentioned to the first class crew that he used to be an IO and missed being there (first class) as he walked through to his seat in business class He changed his seat on board in the same cabin and only had drinks and nuts after take off He was looked after during the flight,Product Feedback
No Show Upgrade         Customer Mr Srivastava was a No Show and the seat allotted was 7K   Another Customer from YC wanted to upgrade using his skywards miles but the KIS system was not letting to do the same as 7K was still showing occupied,Transactions
"CUSTOMER CLOSTROPHOBIC REQUESTS WINDOW SEAT AGAINST SKYWARDS PROFILE on BOEING         Customer with history of clostrophobia was upset as she was given a centre seat in Boeing   Customer travelling with us, requested to make a standing all time reque",Product Feedback
customer wanted to know if she had enough miles to upgrade  no information that she was A skywards member  customer informed that her skywards number in EK520120355  could you Please update her profile?,Product Feedback
customer wanted to know if He had enough miles to upgrade  no information that He was A skywards member  customer informed that her skywards number in EK519996885  could you Please update her profile?,Product Feedback
Customer was not happy that her husband seated in 7k was not allowed to do a double miles upgrade from y class and seat with her in F class   She claimed when he upgraded in the airport they asked for the double to first and they would not allow it,Product Feedback
Please change customers birthday from 30th to 31st,Transactions
customers name shows as Johna Fulton on KiS tablet however his name is John A Fulton  Please update the customers profile to reflect this,Transactions
"During boarding, Mr Blowing claimed that Upgrade to F class with his skywards miles was not accepted by the ground staff When He booked the ticket   according to him, the ground staff informed him that the F class of This sector was fully booked and o",Product Feedback
Customer internet password did not work   customer stated that his internet password did not work,Product Feedback
Miles expiring      Mr Buzzanca was informed about his miles expiring by end of June   Customer appreciated the information received,Product Feedback
"Upgrade               Mr Kumar's profile indicated the correct miles count (42305) as PIL, however didn't reflect how much miles need for the YJ upgrade   He agreed on the upgrade and it was done instantly before take off",Transactions
iO experience,IO customers
"IO customer experience     Mr Shish boarded aircraft with his wife and Purser escorted them to their seat   Customer preference was shared with J class team, so 2 pillows each were placed on customers seat   Customer was offered proffered drinks, but they choose cold still water with lemon   Purser personally brought Financial Tomes newspaper and customer really appreciated gesture   During service, customers immediately got all requested and meal choices accommodated   Wines were replenished and customers observed enjoying during the flight   During farewell, customer had positive feedback regarding the flight   Ground staff was waiting for Mr Shish and was escorted to the bus",IO customers
