description,subcategory
Just before the passengers boarded we finished spraying the cabin   LAV 1 MB smoke detector activated approximately 2 minutes after the spraying completed   There were few passengers already in the cabin at this point,Smoke Detectors
"Due to the short taxi communicated by the Captain, I advised the cabin crew to secure the cabin during the safety video   Facility video was played after take off due to the time unavailability",Crew Procedures
"Customer using a CPAP machine   During the flight Mr Nadarajah was seen using a CPAP machine,   He was already sleeping   When he woke up I asked him if he had an approval from the company   He said it was just a device helping him to sleep without snoring   I explained him the regulations and procedures regarding the use of CPAP machine on board   He said he did not know, he said he flies with Qatar but it is not a problem there   Customer is flying to DME in five days",Crew Procedures
LAV 3MH by R 3 door smoke detector was activated,Smoke Detectors
Smoke detector was activated LAV 2MM by ML2 door,Smoke Detectors
Mrs Aqbarwi did not take responsibility of her kid sleeping on the floor even after being told not to allow the kid on 23E several occasions when crew passed through the cabin,Passenger Behaviour
"Mr Rahi had his jacket hanging in front of him at the back of Seat ahead of him   While the crew were securing the cabin for take off, He was not happy to be asked to remove the jacket for take off   crew have asked him already During boarding if they can hang the jacket in One of the closets, however He refused",Passenger Behaviour
"Miss Mutzl refused to remove baby from bassinet during turbulence      On today's flight Miss Mutzl complained every time she was reminded to remove her baby from the bassinet   She claimed the seatbelt sign was on for long periods of time and it was of no use then   Eventually she would remove the baby but after complaining every time   She also wanted to use only her seatbelt, every time we asked her to use the extension she said she had lost it and she would only use her We would provide a new extension seatbelt each time All the seatbelts were under her seat after landing",Passenger Behaviour
"REF: Use of Sleep Apnea Machine  Mr Brown was using the machine while sleeping during cruise  It was noted that he was charging it while in use  He was upset when informed to not charge the machine, as a safety precaution  Customer was upset & argumentative  The Captain & Purser was informed",Passenger Behaviour
MOBILE PHONE TRAPPED ON THE SEAT     Miss Farida's mobile phone was trapped on the seat,Cabin Management
Please be informed that Mrs Geoffroy did not secure her child before landing despite being asked three times by the crew and only complied When Purser interfered   she claimed that her child was asleep,Passenger Behaviour
"During taxiing , after landing into Cairo , several customers stood up in yc and took their bags out of the hatrack   After PAs were made they still did not sit down  After I went to yc to tell customers to sit down , they took their seats",Passenger Behaviour
"CHILD SLEEPING ON THE FLOOR       Please note that the passenger was traveling with an infant and a child   The child was observed sleeping on the floor, several times during cruise",Passenger Behaviour
"A few customers were seen to have used their personal inflatable device (leg rest) during the flight   Customers seated at: 43A, 43B, 43C, 67D, 67J   When I advised the customers to not use the device, they complied with the instruction",Passenger Behaviour
"Customer suspected of smoking     While monitoring the cabin, customer came out of lavatory 'E' (L3 door) as crew member was walking past   She smelt smoke coming from the lavatory, she also smelt smoke on customer   Customer denied smoking",Smoking 
"CUSTOMER REFUSED TO SHOW SEATBELT  before landing during cabin securing, customer was asked to fasten his seat belt  customer claimed that his seatbelt is fastened however refused to show it to crew (customer was fully covered with blanket)",Passenger Behaviour
"Steps moved to reposition without informing crew  The steps at L2 were suddenly moved towards the end of boarding to be repositioned  The crew were not informed to close the door before this procedure was carried out  This was an unsafe procedure that can result in injuries to the crew or anyone who may have been standing on the steps, luckily no one was standing on the steps when it was moved  Please remind the ramp staff in LAD about safe practices when handling our aircrafts, perhaps our engineer should oversee the steps movements to our aircrafts",Ground Operations
"Before landing into Dubai, when the crew were securing the cabin, customer was asked to take her seat where at first she refused, then after the crew convinced her to sit down   It was also noticed that her mother who was travelling with her, had her seat belt stuck in between the seat and the side of the seat Since the flight crew were waiting for the cabin checks, politely I suggested that her mother would be moved and sit at 4J instead of 4F, however Mrs Hassan refused to abide with the crew instructions   The seatbelt was later retrieved however it delayed the crew form passing the checks to the flight crew   This",Passenger Behaviour
