description,subcategory
"Nadedja appeared disinterested towards customers both When taking orders and delivering meals Due to language barrier, she was observed pointing at menu instead of explaining the meal choices  she was encouraged to keep her smile on While interacting with customers  the product delivered was up to standards in All details, but the presentation needed corrections  as feedback was given on the outbound sector, Nadejda was observed being genuinely approachable When assisting customers on the Inbound sector  Nadejda volunteered to give her help in Y class When the J class service was completed",Complaints
FC Customers Experience   Customers personally welcomed and escorted to the FC suite  Customers were introduced to the FC suite functionalities  Customers personally were greeted by the Purser and presented to the FC menu  Dine on deman,Compliments
"CUSTOMER VERY HAPPY WITH ATTENTIVENESS   During my final rotation in the cabin, Mrs Alvarez asked me for a comment form   She claimed that we had delivered a fantastic service, being extremely attentive and helpful during the flight, and that she needed to ensure this would be told",Compliments
Image and Uniform  Njeri displayed immaculate Image and Uniform standards on to days flight  When talking with customers I observed her chatting politely and engaging them in a way that made their experience personal  She held herself with good posture and always a smile,Compliments
Image and Uniform  Sirion displayed immaculate Image and Uniform standards on to days flight  When talking with customers I observed her chatting politely and engaging them in a way that made their experience personal  She held herself with good posture and always a smile,Compliments
Mr Vincent passed positive feedback about crew members Paige Andrew Rose 435924 and CSV Graham Morris 394027  Mr Vincent commented that as a frequent flyer on this route he noticed the mentioned crew members going above and beyond to ensure his comfort,Compliments
"Liana is wearing trousers On KIs application the only uniform exception is flat shoes  I asked her if she has permission to wear trousers, she showed me a letter that was dated 2016",Image 
"I would like to compliment Nikola for excellent team work spirit that he displayed on both sectors Nikola is a very motivated and hard working crew, with a very positive approach towards the work Nikola came down to Y class (as they had 1 customer in F class, and with the Purser's approval), and by himself did a whole meal cart, clearance cart and coffee and tea Nikola also assisted greatly with the call bells throughout the service During the return sector, Nikola did exactly the same, which got many crew to comment on his excellent performance It was a pleasure working with such a motivated crew",Compliments
"I would like to recognize high performance of Nikola Biskupovic 405132   Nikola shared with me, that he is interested in Supervisor position   I observed Nikola going down to Economy class and helping to the crew members   I noticed leadership potent",Compliments
I would like to highlight high performance of Sina Balfanz 435508   Sina volunteered on both sectors to go and help to Economy class during services   Economy class crew shared their positive feedback regarding her performance with me   Sina not only,Compliments
