description,subcategory
INOP printer  Printer had only 1 cartridge loaded inside  The other Cartridge on the left was not fitting into its place properly due to purple cover outside,Printer
NIL SYNCHRONISTION WITH MOBILE DATA       Purser was unable to synchronise the flight opening using mobile data,KIS Application
NO mobile connection in KHI station,KIS Application
the KiS Printer sN PR2061723955 is INOP  Printer cartridge holder is broken,Printer
Printer on A6 EUP not working Error code \\ 0X011A17FF \\ DOT11PRIVATE Printer serial number : PR1051723924,Printer
flight final information was not downloaded  mobile data did not work  mobile data has not worked since the replacement of the new SIM cards,KIS Application
No connection established Flight was not finalised,KIS Application
not able to SYN,KIS Application
Initial sync in hotel was ok But couldn't get flight final or connection,KIS Application
Sector not closing      Sector from JED to DXB did not close even after returning to Dubai   All customer information was not available,KIS Application
KIS   No connection   No GPRS connection was available at DAC in order to close  open flight,KIS Application
Printer case (Bag) needs changing,Printer
SIM Card showing no service out of HKG,KIS Application
THE KIS APPLICATION DID NOT CLOSE The flight information opened however did not close before closing doors out of CHC There was very minimal information that was on the KIS with regards to the customers The MOD devices could not be used as the flight information was not available on the main KIS tablet,KIS Application
"Kis Tablet Got Damaged   My Kis tablet was taken by CSV Mahmoud Choumi, staff 387739 to YC as he couldn't open the flight on ground in CGK  My kis tablet was kept at L5 jump seat, when turbulence encountered and ' crew take your seat PA was made, Crew member: Sara Rosi, staff 447235 rushed to take her seat at L5, as she pulled seat pan down to sit down, my Kis tablet was caught in between the seat pan and seat back, as a result my Kis tablet was bent, screen was cracked and top left corner the metal frame was broken  Initially my Kis tablet was still functioning then stopped working completely",KIS Application
"Kis Tablet Damaged   Due to damaged PUR Kis tablet, all previously raised Kis report was duplicated in CSV Kis tablet for sector from CGK DXB   Crew performance report was not able to complete due to CSV Kis device only open the flight towards the end of the flight, there wasn't enough time to discuss 2 flight performance",KIS Application
no CONNECTION and flight did not download,KIS Application
KIS did not open the flight outstation   Cabin Supervisor's flight got opened but she could not connect to my Netgear for some reason   MOD was not used,KIS Application
Printer inop     AC registration A6 EOC  Printer inop due ink cartridge holder is broken,Printer
06 times I assigned the crew position when closed the flight don't closed keep asking for crew positions   It is very annoying as you do same thing again & again,KIS Application
Please note that on top of descent all the VR are marked as sent even before I submit them from my tablet (CSV VR)  Please explain how are they sent already before landing and before closing the flight or even submitting CSVs VRs,KIS Application
"This is a new (but second hand) tablet I was given before my flight in departures On both sectors at some point there was no service sequence available Landing into Dubai, all three CSV's closed their flights as per standard but with that all my VR's of which some were unfinished were sent through as well As this is a replacement KIS tablet and was done very last minute is this my tablet now or do I come and get my old one back? And, if not will my data be 100% wiped off the old one? As it was done so quickly as we had to leave briefing I'm not sure I deleted everything off of it?",KIS Application
"flight could not be closed on This sectors, despite router switched on and instructions followed the three KiS tablets could not synchronize and as A consequence final flight information were not downloaded",KIS Application
All Four Kis tablets opened while in the hotel prior to leaving Once on board they were all connected and Synchronisation was on Flight details did not complete or finalise Flight is opened but not cloaed,KIS Application
Printer had A yellow sticker inoperative,Printer
No flight open in AMD Synchronization kept for 30 minutes,KIS Application
"Flight will not close at outstations  For the last 2 sectors, flight will not close at the airport  There is no mobile connection",KIS Application
KIS tablet provided wrong information both sector by adding additional passenger     Both sectors affected EK801 DXB JED added one customer in Y class (387 which is impossible as capacity is 386) EK802 JED DXB showed extra customer in J class (16 instead of 15),KIS Application
