description,subcategory
customer intoxicated        Mrs Alexander and Mr Venter(24F) had a lot to drink  They were drinking Jack Daniels with 7up almost the entire flight,General
"customer intoxicated          A customer boarded the aircraft smelling too much of alcohol, but not drunk  During the service he drank wine and he appeared to be drunk  He kept on asking the crew for drinks",General
"Stealing Of Blankets And Headsets   While disembarking in Cairo, I personally saw customers stealing blankets and headsets by putting them in their hand bags prior to leaving the aircraft   I got the same report from the crew",General
1 cleaner personnel was denied to enter aircraft as he doesn't hold any ID but only Kuwait local ID and 1 paper with ID extension until 18th June 2018,Airport
"CROSSING CABINS, DISTURBING JC CUSTOMERS, INTOXICATION  Customer was found speaking loudly in business class with his friends seated in JC   When asked where his seat is both said he is in business class   Once I tried to explain to the customer that crossing cabin and disturbing other customers in not allowed he ran in the toilet, closed himself inside, closing the door in my face  Customer was argumentative and rude, saying he is allowed to use any toilet in the plane   In YC drinks were already delayed for Mr Njoroge as he was displaying signs of intoxication",Disruptive/ Alcohol
Smoking in lavatory   During the 1st meal service the cabin crew observed the smell of cigarette smoke in the lavatory at ML3 but did not know who the culprit was The lavatory was blocked until the smell had dissipated   A few hours later the cabin crew again observed the same smell from the same lavatory but again they did not know who the culprit was I then walked through the cabin both sides & though I could sense the faint smell of cigarette smoke from Mr Zhuang who was laying down sleeping in seats 76ABC,Disruptive/ Non
During her pre flight security search Erini failed to notice the item which was not supposed to be on the aircraft The item was a medical seat pillow placed in the LHS galley stowage The pillow was discovered by the other team member,General
"After take off, customer moved her seat to 62G, she claimed to have removed her mobile phone to charge it   Before the second service, (18:00GMT) Miss Williams began to shout in the cabin and claimed that someone had stolen her mobile phone from her",Disruptive/ Non
AFT galley security search was done by R2A due to not having L5A,Security Search
LSW     Air way bill no EK962383   Item : Bunch of keys   SL no LF500646,Precious Cargo
"CUSTOMER SHOWED SIGNS OF INTOXICATION     Approximately twenty minutes before top of decent, it was reported by a crew member (Marcos Willmott, 445114) that customer appeared to be drunk and showed signs of intoxication   Customer had a strong smell of alcohol and slightly flushed face   Customer spoke slurred and walked wobbly   Customer moved to 37H next to R4 door and the seat cushion 37J, next to his seat was found wet   Customer was standing next to R4 door with his headset on and singing loudly, which caused discomfort to other customers around his seat area",Disruptive/ Alcohol
"Customer refusal to comply Crew member Hannah Morris 464656 was securing the cabin for descent from 10000 feet till 6000 feet & the customer is locked at the toilet & refusing to comply telling her : I am not coming out every time she reminded him to re join his seat for descent  CSV Mutassem Zein took over & despite several trials customer was getting more & more loud , screaming that he is not coming When informed customer that we will have to unlock the door he got more agitated :do you want me to open?, do you wanna see me do you wanna see me & he slightly kicked the door open & locked it again Customer finally got out at about 3000 feet he started hitting the lav door & aggressively walking towards the CSV about to punch him Mutassem tactfully avoided any confrontation ,turned his back & walked back to his jump seat",Disruptive/ Non
"Customer used abusive language to one of the team members    During the 2nd service, customer approached a team member Xiaoli sn 443437 asking to be served   Mr Yao was informed by the same team member that the other colleague is about to serve him, who",Disruptive/ Non
